nombre,correo,contrasena,username,telefono_contacto,run,puntos,jornada,isapre,contrato,dv
Salvador Nieves Echevarría,salvador3819754@marmol.com,kNCs7rYI,saniec755,+56 2 8436 8767,11742721,,,,,8
Norma Borrego Polanco,Normapolanco527@wass.com,PU7erYcZ2ks7vrd,nobopo894,+56 9 8895 8977,26162265,5148,,,,3
José Luis Muñoz Aparicio,Joséaparicio937@marmol.com,ZRWi9A65fvn,jolumuap185,+56 9 6285 7256,29182628,0,,,,8
Pedro Roque Cervántez,peroce986@marmol.com,uVEBhR4J85z,Pedrocervántez113,+56 2 6094 3073,10725297,4769,,,,5
Luisa Gaona Figueroa,lugafi704@outluc.com,jfoH206FAc8m67Se,lugafi295,,16597072,19956,,,,1
Raúl Mesa Balderas,Raúlbalderas136@edubus.cal,mYFG6pLw1upDKR9,rameba224,+56 9 4857 2391,27648827,203,,,,9
Samuel Juárez Guzmán,Samuelguzmán612@wass.com,707a4u1z2awdHFcr,Samuelguzmán966,+56 9 4633 0422,26891231,25108,,,,2
Sra. Lucas Espino Núñez,Sra.núñez995@outluc.com,FEZ2l2cgNb,Sra.núñez875,,28137755,5513,,,,8
Mateo Quesada Rodríguez,Mateorodríguez987@edubus.cal,3EjMTY5ZMZs,maquro323,+56 2 4561 7317,24469478,1816,,,,0
Samuel Urbina Arriaga,saurar414@tourket.com,nXguNLJOsn3,saurar997,+56 2 7298 6026,16536952,10247,,,,1
Leonor Archuleta Brito,learbr626@edubus.cal,08Yq2AVgifbGSzvK,learbr492,+56 2 4974 6475,23900809,9618,,,,7
Sergio Olivo Ortiz,seolor432@marmol.com,mB2ELG7a7GM,seolor429,+56 2 2635 7772,13011275,0,,,,7
Sonia Malave Rodríguez,Soniarodríguez549@outluc.com,5nDS9lqOztwR,Soniarodríguez880,+56 9 0628 2081,25124657,3288,,,,2
Clemente Estévez Jaimes,clesja490@marmol.com,mlnQZ2mo7H71Ca,clesja356,+56 2 6124 3628,28698337,2766,,,,5
Sta. Guillermina Villaseñor Gálvez,sta.8698323@viajes.cl,wWo8fhAen,Sta.gálvez894,+56 9 4072 7688,24781129,,Diurno,,Part time,K
Victoria Delgadillo Jasso,victoria9244951@marmol.com,qS0C05vvSJU,victoria1350593,+56 2 0874 9907,29292755,4269,,,,K
Nicolás Camarillo Arteaga,Nicolásarteaga228@edubus.cal,Lx0EY4Y7,nicaar627,+56 2 6709 3746,12701573,1989,,,,2
Francisca Blanco Rodarte,francisca134854@outluc.com,qoEXHOpSuHs8z8N,francisca4553940,+56 2 1981 8324,24074290,13092,,,,K
Andrés Concepción Peres,Andrésperes484@wass.com,2gRicdfOEiok,andrés9650693,+56 2 9874 6077,12872467,2401,,,,2
Gustavo González Jáquez,gustavo8045548@edubus.cal,f2b9dB0H5Dsi,gugojá966,+56 9 4658 1062,25699669,21529,,,,3
José Matos Covarrubias,Josécovarrubias672@wass.com,p1hekVZxxf,Josécovarrubias370,+56 9 9367 6045,14193983,11259,,,,1
Amalia Montaño Mondragón,amalia1749391@wass.com,IiF5aGv8kn,ammomo344,+56 9 9636 3696,17398800,3255,,,,1
Timoteo Tejada Bermúdez,timoteo7262960@edubus.cal,9Dydw8xN,timoteo9573821,+56 9 7726 4598,22552766,24520,,,,0
Julio Valentín Fonseca,Juliofonseca994@marmol.com,rBGG8LpRy18mG,julio5763660,+56 2 8839 0134,29380650,0,,,,0
Marco Antonio Montoya Guevara,Marcoguevara961@outluc.com,AJXUcrAh2XlsQDXx,marco2864200,+56 9 1656 6703,23285073,2895,,,,6
Javier Porras Frías,Javierfrías801@tourket.com,uuMeaYp3U0WbvGa,japofr952,+56 9 5527 7887,24433905,12721,,,,0
Caridad Rosas Fernández,caridad7249354@edubus.cal,s6g545sIY,carofe642,+56 9 2060 3620,20004871,1812,,,,7
Eduardo Huerta Santiago,edhusa624@wass.com,CatVL70Ky,eduardo6749640,+56 9 6869 9967,27881342,,,,,8
Lilia Lugo Lozada,lilia4487922@viajesanma.com,wKdNXI5021d3R8e,lilia257331,+56 9 1855 8189,14482401,0,,,,6
Nicolás Rocha Armas,niroar375@marmol.com,W1qvsgpGM,nicolás1385886,+56 9 2387 7348,16143194,0,,,,K
Miguel Frías Méndez,miguel1539464@marmol.com,7Fhv0yPhY,mifrmé494,+56 9 8595 0029,12849261,2322,,,,5
José Emilio Gracia Gurule,Joségurule624@edubus.cal,fIL7nfyfh4BOt,joemgrgu612,+56 2 0640 8173,27482551,466,,,,0
José Eduardo Zavala Santacruz,Josésantacruz310@tourket.com,3c3XLoyRPNOyJI2,Josésantacruz985,+56 2 1005 3807,18810531,6732,,,,9
Alejandro Casillas Patiño,Alejandropatiño867@marmol.com,I8acCPj7c459v4,Alejandropatiño178,+56 9 0438 7568,25487806,19099,,,,5
Sta. Mariano Guajardo Burgos,stmagubu244@viajesanma.com,mod63e3DlwWj,Sta.burgos736,+56 9 3837 9278,20512437,0,,,,3
Andrés Esquivel Villagómez,Andrésvillagómez840@edubus.cal,l2I9GpGAaaL,andrés5203980,+56 2 6047 1177,21201699,22402,,,,3
Eva Magaña Bueno,evmabu718@viajesanma.com,1pdVLALa,Evabueno708,+56 9 9573 5505,23765392,3792,,,,0
Alfredo Nevárez Pelayo,alfredo6007555@edubus.cal,Vce94BI22r1w,alnepe935,+56 9 2865 7082,22334166,10372,,,,7
Ester Terán Carrero,ester4943868@outluc.com,5HD93iV5y4fBzw,Estercarrero186,+56 9 1339 4974,22658593,0,,,,1
Juan Carlos Aguirre Montalvo,Juanmontalvo212@marmol.com,vahV0aUFMZ3cp,Juanmontalvo604,+56 2 9088 0240,12569841,0,,,,7
Catalina Rodrígez Barela,catalina4728784@viajesanma.com,gOMxfUBurokb8Bq5,Catalinabarela734,,27229696,0,,,,0
Claudio Soto Arroyo,claudio1581442@viajesanma.com,OugpZ8Rmv,Claudioarroyo224,+56 2 3087 9680,11686760,,,,,5
Sr. Antonio Galindo Figueroa,srangafi126@tourket.com,hdCFGgjp3GIQqKA,sr.6313801,,22121162,11448,,,,6
Rosario Acuña Ávalos,Rosarioávalos493@tourket.com,e8CPo8UV,rosario1172726,+56 2 9742 1657,29966203,3848,,,,9
Jerónimo Estrada Menéndez,jeesme612@wass.com,s1eISE2DR7F,jeesme897,+56 9 5199 8539,16785067,0,,,,7
Carolina Laboy Flores,calafl552@marmol.com,MOCumpgXNjEC4SK,Carolinaflores727,+56 2 6136 7815,23864387,10880,,,,2
Manuel González Mascareñas,Manuelmascareñas816@marmol.com,UkpiUPq0pgO0qp,Manuelmascareñas702,+56 2 1505 8849,27923096,3557,,,,5
Marcela Castellanos Olvera,Marcelaolvera510@viajesanma.com,caD5xwAb25,marcela6949822,+56 2 1324 9381,14686039,1287,,,,7
Susana Luevano Cuellar,Susanacuellar663@outluc.com,zjqjPyCwI1,Susanacuellar435,+56 9 5628 6408,24517779,14340,,,,8
Adán Botello de Jesús,adán1013962@viajes.cl,hTA2AXcpeBcrW,adán3452825,+56 9 8745 0899,15313970,,Diurno,,Full time,9
Mateo Brito Crespo,mateo9517416@viajesanma.com,ACK1r9zi1xJDFZ,Mateocrespo310,+56 2 2842 7794,29395947,0,,,,1
Alberto Aguilera Saldaña,Albertosaldaña982@wass.com,jfSHJR3QI,alberto796465,+56 9 3618 9536,12152042,,,,,7
Francisca Urías Echevarría,francisca2718680@edubus.cal,3kTfkbldDJGl,francisca6572751,+56 2 4336 1069,16897529,-3186,,,,5
Eduardo Verdugo Gallegos,eduardo7033270@outluc.com,0Oz3caUOVCLcRX08,eduardo8961387,+56 2 0554 0148,29139047,794,,,,1
Clara Espino Soria,Clarasoria525@wass.com,jnNn1uqDaxl3,Clarasoria444,+56 2 0529 9596,12038582,15108,,,,8
Sancho Burgos Guevara,sancho3746669@edubus.cal,Q48gKLVdEG,sancho2396711,+56 2 7874 3968,10535164,0,,,,K
Sr. Homero Guerra Hidalgo,srhoguhi542@outluc.com,8LTZ7HesB,srhoguhi561,+56 2 5191 9596,17975487,-7703,,,,8
Cristian Sotelo Ornelas,crsoor155@viajesanma.com,ABo60AjDad,Cristianornelas335,+56 9 5648 4821,17832305,7021,,,,9
Elisa Abreu Tovar,elisa6972961@edubus.cal,7FxSm1A1e,elisa3091901,+56 9 1536 4851,13439125,1953,,,,1
Guadalupe Salgado Contreras,Guadalupecontreras557@tourket.com,WPb5W09DwQ57IZ,gusaco805,+56 9 1213 9496,22035441,0,,,,5
Carlos Noriega Tapia,Carlostapia868@wass.com,8oMNjMtdJrmQUBRf,carlos9263831,+56 9 9779 8146,26922040,-1792,,,,6
Guadalupe Zamora Melgar,guzame706@outluc.com,gWHf1UH8,guadalupe2372365,+56 9 0632 8282,19126176,0,,,,3
Sta. Julia Gamez Castro,sta.7763394@wass.com,vUW2qaNkK6MjyP8i,sta.4362308,,13122939,2553,,,,9
Caridad Fuentes Lebrón,caridad7036799@edubus.cal,pqaAPc2eqB,Caridadlebrón622,+56 2 8930 3765,15375530,6874,,,,2
José Eduardo Hurtado Loya,Joséloya848@viajes.cl,2XqdKq2kekRY8rcx,joedhulo934,+56 2 0470 4477,28594697,,Diurno,Consalud,,2
Salvador Araña Mata,salvador7196389@outluc.com,3lKpHUPws2L,Salvadormata832,+56 2 7992 4404,12374731,-16050,,,,3
Rosalia Villa Negrete,rosalia9151870@tourket.com,Y8BZvYrm9u3a,rosalia6826564,+56 9 4337 9349,18670594,,,,,7
Guillermina Muñiz Segovia,Guillerminasegovia903@edubus.cal,jKh2xCuJ9OAd,Guillerminasegovia171,+56 9 0695 8751,16255108,7827,,,,6
Víctor Zamudio Girón,Víctorgirón594@viajesanma.com,wlyRw0AhHlXB,víctor435343,,27329794,0,,,,4
José Moya Mejía,josé1124535@viajesanma.com,GwXIGhWZ4s6cLxU,josé4099994,+56 9 2797 9260,23394756,8532,,,,3
Blanca Villalpando Jurado,blviju147@tourket.com,WyWjtMwRHI42wfy,blviju839,+56 2 9001 1125,24700541,-1201,,,,2
Sr. Salvador Zambrano Ávalos,Sr.ávalos839@tourket.com,OfE6KPwoEgD2Pvh,sr.7889939,+56 2 0016 9157,19448101,12207,,,,2
Sta. Maricarmen Espinosa Carvajal,sta.2424119@wass.com,U2GBh9llNE8O3XmK,stmaesca886,+56 2 0229 9634,13038813,0,,,,2
Timoteo Espinoza Zamudio,Timoteozamudio112@marmol.com,IzO1Vo3Bl,timoteo7506945,+56 2 0611 4004,13000845,7451,,,,3
Horacio Velasco Hernandes,horacio4338693@tourket.com,RgmrY8G2PcCam,Horaciohernandes189,+56 9 0134 8407,17252408,708,,,,7
Jacobo Urbina Ozuna,jauroz210@marmol.com,5bl1G649,Jacoboozuna240,+56 2 1005 8579,28156797,22628,,,,7
Rebeca Guerra Estrada,regues799@edubus.cal,aXmyXoqbuG0Hl9,rebeca4860303,+56 9 5404 9971,22550910,23369,,,,7
Sta. Teodoro Prado Yáñez,sttepryá858@tourket.com,pmk8fCztsNEcxM,sttepryá124,+56 2 6266 4180,16570754,13556,,,,0
Mayte Llamas Zúñiga,Maytezúñiga502@edubus.cal,94E5Pu4PodQ,Maytezúñiga834,+56 9 1628 6238,11966500,12790,,,,0
Jerónimo Caraballo Armijo,jecaar408@tourket.com,rwhG8o04GqQl,jecaar954,+56 2 2901 6379,13827736,36668,,,,4
Clemente Vergara Montes,clvemo716@edubus.cal,AS1fNptNJiujE,clvemo733,+56 2 4010 1218,22964956,4860,,,,6
Luz Esquivel Rivas,Luzrivas623@edubus.cal,DassWKSGcWdUY0,Luzrivas198,+56 9 1468 8543,22157825,6839,,,,2
Sr. Claudio Solorzano Figueroa,sr.8195761@viajesanma.com,3WWgB7SlsXYwMf,Sr.figueroa907,+56 2 5151 4640,17662092,0,,,,7
Marta Haro Centeno,Martacenteno679@marmol.com,k5e5RLwG,mahace155,+56 9 3949 6335,19531596,20441,,,,5
Ariadna Reynoso Varela,arreva241@outluc.com,01ijdQkwMD3cQ1M6,Ariadnavarela823,+56 2 5901 0959,23397776,9259,,,,4
Sr. José María Sarabia Macías,sr.8735344@viajes.cl,h0JXa1qeGMJU,sr.6718987,+56 2 8460 2182,15932126,,Nocturno,,Full time,6
Tomás Sanches Espinal,Tomásespinal733@wass.com,INMcqRtbk82,tomás8582323,,24561098,,,,,K
Manuel Rodríguez Zelaya,maroze498@viajesanma.com,oF4B3E7b,maroze857,+56 2 4285 0378,17717331,0,,,,2
Ester Rojas Saavedra,esrosa577@tourket.com,ZaC94r3oP,esrosa174,+56 9 0553 2472,11170977,2052,,,,7
Sr. Eva Echevarría Chávez,Sr.chávez902@edubus.cal,BvAp783i0ycMna,sr.980904,+56 2 3041 7029,18659319,11860,,,,7
Ramona Zúñiga Roybal,Ramonaroybal882@viajesanma.com,IDKSTq62pfJU2D,razúro769,+56 9 6083 1348,23954827,0,,,,K
Rosario Salinas Navarro,rosario675411@wass.com,USFV4iDf2St9U,Rosarionavarro982,+56 2 6121 5526,17503180,,,,,4
Sta. Laura Guzmán Rocha,sta.7796609@wass.com,5KhZWktQZefDE,stlaguro128,+56 2 6317 3284,13050047,12450,,,,1
Marisol Cazares Canales,marisol5737307@viajesanma.com,C6NAFq403siVJd,Marisolcanales356,+56 2 6076 7795,22262655,-10504,,,,2
Adriana Leiva Alcántar,Adrianaalcántar818@outluc.com,27X4jAQ9z64G,adriana1677333,+56 9 0291 6248,15288545,13222,,,,8
Sra. Ana Luisa Parra Rivera,sra.4386669@edubus.cal,OmNwK20ruA,sra.8261708,+56 2 0435 2835,22032992,1028,,,,5
Sta. Marilu Bustos Rolón,stmaburo600@edubus.cal,4jcfUbAhX0WzGSA8,stmaburo880,+56 9 3958 2102,20850680,,,,,3
Leticia Carreón Barragán,lecaba295@marmol.com,rkrCH8qvwnZO5We,leticia801255,+56 9 2359 6536,15511593,-6132,,,,9
Micaela Salas Cervántez,misace289@edubus.cal,SEC2bj0TVbrk,Micaelacervántez685,+56 2 0700 9355,12559174,5598,,,,4
Maricarmen Montenegro Zamora,Maricarmenzamora143@edubus.cal,q89Uz81bQTQk,maricarmen6532332,+56 2 6596 5306,10674273,12916,,,,1
Julio Arce Roldán,Julioroldán951@outluc.com,ctPM2n8l8,Julioroldán816,+56 2 5833 7602,19381732,,,,,7
Alejandro Alva Monroy,Alejandromonroy353@viajes.cl,lE9rI9m1oT,alalmo618,+56 9 5630 2050,21926609,,Nocturno,Más vida,,K
Raúl Espinal Becerra,raúl9292389@wass.com,aH7glR7EA46fjZb,Raúlbecerra522,,18366873,,,,,0
Sr. Silvia Lozano Duarte,srsilodu792@tourket.com,lnD4e6RU,srsilodu828,+56 9 0233 1325,21842456,0,,,,2
Marcela Alfaro Loera,maallo823@viajes.cl,p3ve0DYILfG0c9h,Marcelaloera788,+56 9 3904 2449,19267460,,Nocturno,,Part time,3
Marta Coronado Centeno,Martacenteno678@marmol.com,TOYTZBB4JQ5sm1cn,marta4451838,+56 2 7933 2620,29274345,8314,,,,9
Sra. Martín Luevano Viera,sra.586302@tourket.com,i0jMa7GApeeb,sra.2856369,+56 2 5789 0446,27866400,0,,,,7
Guillermina Carreón Sanabria,guillermina8202874@marmol.com,ef6CJ44KKJoE2,guillermina3912279,+56 9 1964 0877,18377224,24395,,,,4
Eduardo Mata Curiel,edmacu796@wass.com,J3GbsD7x,eduardo4883104,+56 2 3454 1203,23929162,7933,,,,7
Jesús Alcala Razo,Jesúsrazo504@viajesanma.com,eCDCmb8oEW0C57,jesús3835606,+56 9 8873 4783,23970889,3456,,,,7
Olivia Estrada Gollum,olivia246956@wass.com,JNEZQ2yM7g95OFdx,Oliviagollum235,+56 9 0709 6359,24762718,11099,,,,9
Fernando Altamirano Casillas,fernando2171885@wass.com,dAOq2gp7pTDbSnBJ,fernando2412846,+56 2 3433 3806,25606792,11532,,,,7
Lourdes Amaya Huerta,lourdes8232827@tourket.com,7jS2ufCyDi,lourdes3531489,+56 9 5339 6398,14308878,0,,,,2
Ignacio Vanegas Olivárez,Ignacioolivárez206@marmol.com,pM30muOV8Vt3n9,igvaol380,+56 9 9062 2465,26598116,0,,,,K
Daniela Matos Alicea,Danielaalicea344@marmol.com,lxwyg8E75l,Danielaalicea626,,16756170,3300,,,,5
Sta. Guillermo Bañuelos Figueroa,sta.4500407@edubus.cal,M3Gz8AyI5Er0,stgubafi152,+56 2 9186 2531,26147042,10809,,,,K
Marilu Rodríguez Frías,marofr359@wass.com,fiCyaC9Tkf66,Marilufrías164,+56 9 2793 2726,25854046,2392,,,,8
Diana Uribe Padilla,diana6386755@tourket.com,Ofg7ptQT,Dianapadilla543,+56 9 1021 5710,21980079,953,,,,7
José Eduardo Zarate Espinoza,joedzaes177@wass.com,UDP70ilUve8oJt,josé5830195,+56 2 3781 1135,16791545,14413,,,,0
Carla Hernandes Grijalva,Carlagrijalva207@marmol.com,9Xry7MzpUTjUOcd,cahegr231,+56 9 6085 9993,14934078,7805,,,,5
Emilio Aguirre Ríos,emilio4671795@marmol.com,HgvW3FuhTSQF,Emilioríos629,+56 9 9021 9462,23366685,5658,,,,8
Cecilia Trujillo Armijo,cecilia5299226@wass.com,mbKBu33W,Ceciliaarmijo994,+56 9 9802 4536,13148824,0,,,,6
Óscar Vázquez Loya,ósválo221@outluc.com,Y926v4vW,óscar8015719,+56 9 5677 5390,24278302,4111,,,,6
Ignacio Cortez Linares,igcoli910@wass.com,d037WaQq,ignacio2848718,+56 9 4895 7101,23998705,8874,,,,2
Ramona Paz Calvillo,rapaca175@viajesanma.com,Kwlvj2cWTKPTEz,ramona9744137,+56 2 5817 1612,22907197,9985,,,,1
Sra. Elena Angulo Hernández,Sra.hernández580@viajesanma.com,M2okg80wAaSs2,Sra.hernández956,+56 9 4002 9862,26494491,5590,,,,0
Sta. Margarita Corral Delatorre,sta.844338@outluc.com,2lm3jmzpHnL,sta.6774170,+56 9 6452 0588,29866858,3126,,,,0
Lourdes Fonseca Cardenas,lourdes1987188@edubus.cal,RDacLK00UsL,Lourdescardenas630,+56 2 9484 9188,27640946,,,,,8
Bernardo Haro Marroquín,behama339@wass.com,J40KDco6VR,behama831,+56 2 2766 0863,11976279,0,,,,0
Susana Escobedo Avilés,Susanaavilés878@marmol.com,p5vcw7U27cjh,susana8862428,+56 2 4983 4764,19999676,34184,,,,2
Alejandro Zarate Delgado,Alejandrodelgado963@tourket.com,yZyR66plbFkl3j3R,alzade818,+56 2 2189 1928,17428474,11972,,,,1
Estela Delagarza Barreto,estela8497596@outluc.com,IGbQHLbK5y3i,esdeba923,+56 2 1314 7738,24509604,,,,,6
Jacobo Molina Cardona,jamoca906@wass.com,w3WU1QqUbYZ3yO,jamoca179,+56 2 4433 4165,14266697,7124,,,,9
Sta. Federico Ramírez Griego,Sta.griego409@tourket.com,ffWI9YIJv9qa4uST,Sta.griego746,+56 2 6721 7932,20192265,0,,,,8
Sra. Emilio Mondragón Mercado,sra.6664558@wass.com,1NGDKef6UFmkU,sra.1878648,+56 2 8792 4489,13553237,0,,,,1
Jerónimo Tapia Ramón,jetara275@marmol.com,dfIXRMQ8,jerónimo720920,,13330748,-5193,,,,6
Martín Carrasco Duran,macadu602@edubus.cal,D6H99CYoeTlpvjW,martín4380655,+56 2 4511 3104,13942470,14471,,,,0
Ernesto Leal Tafoya,ernesto9672607@viajesanma.com,UxJsx4QB7XCXdF3D,Ernestotafoya709,+56 9 3936 4427,18651726,6795,,,,1
Mariana Barragán Zelaya,Marianazelaya163@viajes.cl,dHMi7m7Fxf,mabaze141,+56 2 7496 7255,17912713,,,Más vida,Part time,K
Reina Concepción Treviño,reina2052916@wass.com,35oKYCN0n,reina2029210,+56 2 8923 6480,26228830,16403,,,,7
Emilia Heredia Armijo,Emiliaarmijo452@marmol.com,GfCWX8cfl,Emiliaarmijo498,+56 9 1766 5945,29198666,6765,,,,8
Vicente Guardado Ballesteros,vicente8101391@viajesanma.com,KericWiC05isN,Vicenteballesteros881,,23409298,7723,,,,7
Sra. Joaquín Quezada Valencia,Sra.valencia532@viajesanma.com,MUG0JZ9ekiUQCKqk,sra.1302734,,11719592,0,,,,9
Elvira Domínguez Hinojosa,Elvirahinojosa356@viajesanma.com,DzKWKPV5jxapRVZ,eldohi568,+56 2 7657 6518,15218202,,,,,3
Raquel Gollum Orosco,ragoor613@viajesanma.com,QevIh19vkd1G9sSK,Raquelorosco359,+56 2 9223 5565,18812023,9281,,,,7
Gabriel Pérez Matos,Gabrielmatos922@marmol.com,qlJa3IXV,gapéma200,+56 2 0948 4332,10865245,6277,,,,4
Sr. Patricia Ordóñez Gurule,sr.7735852@viajesanma.com,FPejZD1Y3o,sr.2102465,+56 2 6699 3117,19375270,1720,,,,5
Ángela Orosco Aragón,Ángelaaragón758@outluc.com,oiVs9dpI6cgB2mw,Ángelaaragón226,+56 9 7314 8812,11531108,28622,,,,5
Teresa Jimínez Ballesteros,teresa7800695@viajes.cl,7CfFwqOFtCGG9TJ,teresa8935804,+56 2 8835 8331,12718659,,,Banmédica,Part time,6
Sra. Diego Almonte Alaniz,srdialal366@outluc.com,VH5xD1z8IOwb,sra.8137637,+56 9 0076 0839,25420374,1621,,,,2
Cristian Pelayo Rentería,crpere808@tourket.com,8PAhUArS2a,crpere761,+56 2 5898 4818,29316393,3618,,,,6
Rodrigo Arevalo Pabón,Rodrigopabón256@outluc.com,iQ6llGUSAa3r,roarpa112,+56 2 6665 7465,17930523,0,,,,2
Rosa Burgos Vaca,Rosavaca121@edubus.cal,Poo8U6rVm3fb,robuva584,+56 9 4615 3581,12423710,71,,,,6
Guillermina Peña Ballesteros,gupeba836@marmol.com,vbqC3TE7RQoIunsd,guillermina4722645,+56 9 0705 5905,13387366,16021,,,,K
Mariana Rojas Cervantes,mariana8230269@marmol.com,WQj4KG3ww,maroce579,+56 2 8567 7115,11666957,6050,,,,9
Tomás Linares Manzanares,tolima477@marmol.com,zDJi6IqO33a2C,tomás9473176,+56 2 8542 7641,13965982,5865,,,,1
Gonzalo Sauceda Calderón,gosaca150@wass.com,XAj8os3ZmKfnOu3,gonzalo5875726,+56 9 3542 3925,26119562,2525,,,,3
Marta Espinosa Zamudio,marta2075783@wass.com,e3wGEN37PiTU,marta5144555,+56 2 1720 2330,20338538,0,,,,2
César Anguiano Blanco,césar101691@tourket.com,aJHAa74MesoNhv0Y,Césarblanco904,+56 9 0765 3485,21107022,15672,,,,6
Sr. Ángela Toro Vera,sr.1353388@viajesanma.com,54GEzGOzvFr1W7v3,Sr.vera910,+56 2 2745 4805,27896010,17478,,,,2
Sr. Felipe Delvalle Apodaca,Sr.apodaca508@viajesanma.com,Q9OktCTw,sr.2956770,+56 9 0501 9835,24396247,22892,,,,1
María Teresa Mateo Chávez,Maríachávez198@edubus.cal,55EuSQZYq8,Maríachávez443,+56 9 7244 4147,29877804,2469,,,,1
Sta. Clara Cuellar Prieto,Sta.prieto689@wass.com,8tqzmaR0I,stclcupr800,+56 2 2569 8328,24783797,31540,,,,3
Tomás Urbina Salgado,toursa462@viajesanma.com,Hw4dDu3M,tomás1987265,+56 9 0420 5379,10249760,396,,,,0
Cristobal Pérez Guzmán,cristobal4639571@wass.com,1KUlbkHXBn,crpégu290,+56 2 3913 8661,20021328,4294,,,,9
Mercedes Valles Quintana,mevaqu305@wass.com,tGN9drEVyFWiDq4r,mercedes1092560,+56 9 5254 8550,27355894,6394,,,,2
Gregorio Cintrón Rico,Gregoriorico702@outluc.com,Lo8zUkPiljgV,Gregoriorico235,+56 2 0902 3692,20565709,0,,,,6
Marta Gamez Gurule,magagu212@tourket.com,7IzWCqL8s8,marta2702201,+56 2 4434 7222,13155439,11368,,,,7
Concepción Cortez Coronado,Concepcióncoronado276@tourket.com,VlR2rUBWBjDHGtSx,concepción7765403,+56 2 5786 2999,21353121,5692,,,,2
José Emilio Duarte Rojo,joemduro950@wass.com,LM814dAJ,joemduro624,+56 9 5400 8611,21220700,8431,,,,4
Ester Valentín Acuña,Esteracuña505@wass.com,cpQOamzd7iiVZOT,Esteracuña457,+56 9 3993 4826,26873377,10926,,,,9
Conchita Roldán Esquibel,coroes388@edubus.cal,7oesaWVB,Conchitaesquibel449,+56 2 2755 2961,29871036,0,,,,6
Marcela Baeza Esquivel,mabaes817@edubus.cal,WgBRa7l4OeP,Marcelaesquivel589,+56 2 4440 1463,17113030,12166,,,,1
Lola Menéndez Mena,lola9542736@outluc.com,RgM0B5CXu,lomeme440,+56 9 2972 5551,16375586,3975,,,,6
Óscar Sosa Concepción,óscar2920749@viajes.cl,cAca58r0UKmeblW,óscar4019431,,19793445,,Nocturno,,Full time,K
Sta. Lorena Rojas Domínguez,stlorodo384@wass.com,c1x7efZAS5jgjzE,Sta.domínguez112,+56 9 4763 3024,18991158,0,,,,0
Sr. Susana Rubio Pabón,srsurupa966@marmol.com,dA2nwp7gITCK9,Sr.pabón565,+56 9 7488 1089,13551680,14161,,,,5
Carlos Mena Carbajal,cameca565@marmol.com,Od8IK56p31Z06m,Carloscarbajal288,+56 2 7203 5817,12114726,102,,,,2
Sta. Débora Valdés Gallardo,Sta.gallardo118@marmol.com,6gaYn3H9Zpt1vOi,sta.7696720,+56 2 4765 1228,20135421,1020,,,,8
Víctor Iglesias Granado,víctor1250825@outluc.com,h42BmhZKQGhyPcS,víiggr924,,12893334,0,,,,4
Sra. Armando Hernández Moreno,Sra.moreno966@tourket.com,3bGJRy0bY,srarhemo767,+56 9 7823 5620,24968410,6570,,,,4
Sta. Andrés Montes Lugo,sta.2491727@edubus.cal,u0W5Q0ExWzRCc,stanmolu475,+56 9 5325 9210,10541271,1438,,,,1
Sta. Elsa Dávila Hernández,steldáhe507@edubus.cal,zwaEK78bu2yZ,sta.9499393,+56 2 6117 3495,12966220,0,,,,4
Ana Barragán Menéndez,anbame401@tourket.com,1OWCPVzujD,ana248679,+56 9 5527 3385,12257626,13850,,,,4
Gloria Domínguez Lira,gldoli313@viajesanma.com,Vho4oEN5uYzj,gldoli757,+56 9 1085 4536,13883849,5757,,,,8
Estela Casanova Alicea,escaal478@edubus.cal,S0pXy7rP5SaOBo,Estelaalicea891,+56 9 4076 8907,28658746,20173,,,,1
Rosario Arroyo Luevano,roarlu636@wass.com,90CIjIytrrVLvejb,Rosarioluevano262,+56 2 0150 1470,28084565,9317,,,,5
Reina Téllez Valencia,retéva125@outluc.com,0y85PNgYKwOh2zD,Reinavalencia950,+56 2 6491 2313,28322039,9288,,,,7
María del Carmen Orozco Banda,Maríabanda906@marmol.com,n19wcmMOhN5eRurQ,madecaorba744,+56 9 4605 5470,22296202,-3242,,,,1
María Briones Jasso,Maríajasso910@edubus.cal,Wuuggok4zZTa,mabrja299,+56 2 4320 3880,26849936,15160,,,,9
María Eugenia Tejada Rubio,Maríarubio858@wass.com,9w2S2rUZ67,maeuteru968,,23807213,23522,,,,1
Alejandra Longoria Berríos,allobe510@outluc.com,YJielLnJpS61,allobe965,+56 9 7580 0629,18650953,6462,,,,6
Lourdes Arteaga Parra,loarpa535@wass.com,F48qa0bTh,lourdes1756823,+56 2 4019 0795,27967472,0,,,,3
Sra. Leticia Hernández Lebrón,Sra.lebrón713@tourket.com,IWg00sI6iW,Sra.lebrón302,+56 9 9293 5415,23050344,0,,,,3
Roberto Alarcón Aponte,roalap173@viajesanma.com,gkAPWyPqqeNa5,Robertoaponte312,+56 9 0917 8644,18628444,13639,,,,5
Olivia Colunga Osorio,olcoos346@wass.com,YH4zxZmQ,olcoos843,,16364559,625,,,,9
David Salcido Moreno,Davidmoreno388@outluc.com,cVbP0u2yKu,dasamo882,+56 2 5958 5687,17712761,3181,,,,2
Javier Archuleta Valdés,javier4780879@viajesanma.com,aYGrNVKvFKXA7,jaarva998,+56 2 2338 7099,26314984,7088,,,,K
