panorama_id,nombre,edad
,Luis Rocha Gamez,17
,María Soledad Irizarry Guerra,20
107801,,104
107805,Julio Lebrón Portillo,-37
,Mayte Páez Vargas,
107834,,75
,Luis Soliz Delarosa,31
,Julia Villareal Lucero,10
,Mónica Carrasco Toledo,86
107832,,62
107836,,16
107836,,107
,Joaquín Galarza Dávila,32
,Benjamín Arreola Nájera,83
107848,Leticia Casanova Delacrúz,-106
107848,Eva Adorno Cabán,-109
107849,Luis Alcala Puente,-28
107849,,58
107849,Sr. Víctor Quiñones Olivo,-72
,Mónica Galindo Méndez,70
,Germán Hernández Márquez,45
,Rosa Velásquez Ojeda,
,Alejandro Vázquez Carranza,81
107853,,77
107853,,10
107854,Carla Lucio Domínguez,-30
107855,,23
107858,,18
,Lorena Cruz de Jesús,38
,Claudio Saiz Ferrer,
107859,,76
,,86
107872,Sr. Lucas Ávalos Romero,-79
,Marta Tejeda Gracia,46
,Víctor Vélez Batista,93
107881,,4
107882,,39
,Rosa Parra Balderas,37
,,77
,Sta. Cristina Arroyo Solorzano,30
107909,Luis Miguel Mojica Ledesma,-81
107909,Sta. Margarita Guajardo Barrera,-36
,Lucia Alonzo Meléndez,20
,Ana María Reséndez Borrego,-87
107897,,64
107899,Sra. Ignacio Gallardo Delapaz,-36
,Lorenzo Casárez Anaya,6
,Emilia Hurtado Rolón,-90
107929,,73
107929,Sra. Carlota Mata Chacón,-65
107930,,43
107931,Conchita Hurtado de Anda,-8
107932,,17
107933,Mario Bueno Sisneros,-108
108110,,31
107941,,21
107942,Daniela Malave Sauceda,-95
,Joaquín Alvarado Hurtado,21
107950,Sr. Miguel Véliz Arellano,-63
107951,,47
,Rebeca Cepeda Zelaya,
107962,,10
,Blanca Barrios Tijerina,11
,Guillermo Maestas Razo,94
107969,Claudio Rivas Villalobos,-31
107969,,5
,Sofia Hinojosa Abrego,8
,Bernardo Téllez Adorno,35
107970,Ernesto Guerrero Magaña,-108
107971,,43
,Sra. Marisol Gaytán Lemus,59
,Ángela Barrera Maldonado,93
,Manuela Montalvo Guajardo,70
,Mónica Rico Cavazos,54
,Micaela Escobar Campos,6
107983,,100
108000,,21
108000,Alfonso Quintana Núñez,-16
108004,,26
,Alejandra Duran Ocasio,109
108011,,76
,Gabriel Mireles Mares,68
108019,,3
108020,Sra. Ana María Armijo Hernández,-89
108026,,110
,Tomás Arce Girón,53
,Miguel Ángel Villa Vela,49
,Gabriel Casares Sandoval,72
,Laura Mata Negrón,106
108043,,-59
,Beatriz Pacheco Orta,
108044,,30
108045,Manuela Archuleta Cuellar,-61
,Sta. Víctor Segovia Garay,60
,Horacio Sánchez Mota,
108056,,69
108067,,55
108067,María Cristina Arellano Aranda,-11
108069,,40
108073,,-98
108075,,53
,Inés Berríos Calvillo,-61
,Sr. Germán Valladares Maldonado,48
,Clara Ortiz Gómez,66
108102,,66
108103,Blanca Alicea Guajardo,-22
108104,Gabriel Alvarado Zavala,-24
,Carolina Lomeli Montoya,95
108111,,34
108111,Norma Valadez Magaña,-27
108112,María Soledad Carrasquillo Villanueva,-6
,Ana María Rico Roque,58
,María Luisa Ocampo Santana,50
,Ricardo Alfaro Delrío,23
,María Teresa Brito Ávila,
108139,,26
108139,,83
,Ana María Paz Zelaya,53
108142,,44
108142,Rosa Muro Soto,-25
108142,,51
108142,,87
,Daniela Palomo Villa,52
108144,Barbara Valverde Espinoza,-45
108144,Alfredo Alfaro Hernandes,-10
,Diego Vergara Luna,93
,Sta. Ernesto Barajas Carvajal,45
108146,Susana Arenas Rivas,-46
,César Luna Palacios,39
108146,,
,Catalina Saldaña Galarza,76
108149,,100
,María Teresa Carmona Carreón,6
,,82
108152,Sra. Beatriz Meléndez Alejandro,-58
108152,Sr. Susana Delafuente Hernández,-9
,Sofia Urbina Abrego,88
,Conchita Berríos Valdés,43
,,56
,Sr. Tomás Mayorga Lomeli,40
108162,,76
108165,Sara Haro Serrato,-56
108166,,76
,Alberto Barraza Serna,20
108172,,17
108172,Leticia Ochoa Uribe,-59
108186,Sra. Diana Delao Vega,-49
108190,,92
,Sta. Raúl Alfaro Treviño,107
108193,Rosario Pérez Tovar,-41
,Adriana Amaya Carvajal,79
108194,,61
108195,Francisca Marín Montalvo,-74
108198,,92
,,102
,Sta. Julia Márquez Badillo,60
,Caridad Jurado Mejía,21
108201,Ramona Véliz Adame,-39
108202,,107
108202,,-44
,Sr. Adela Rivera Aranda,33
108202,,19
,Ángela Sedillo Valdez,62
108205,,15
108205,Elsa Montenegro Carrillo,-94
,,96
,Antonio Pedroza Cotto,108
108206,María Cristina Guzmán Negrete,-29
,Sr. Irene Quintero Ceja,25
,Sta. Gilberto Dávila Aguirre,
108209,Mercedes Bermúdez Loya,-70
108209,,101
108210,,96
,Patricio Verduzco Caraballo,16
,Alejandro Reynoso Menchaca,75
108210,,-110
108218,,47
108222,,10
,Micaela Castillo Delatorre,47
,Rocio Saavedra Villegas,42
108230,,
108230,Esteban Montalvo Razo,-107
,Maricarmen Aranda Calderón,40
108241,Carla Piña Treviño,-86
108241,Miguel Ángel Cazares Manzanares,-7
108244,,103
108245,Sr. Catalina Mireles Soria,-37
108245,Irene Romo Carrasco,-98
108247,Sra. Daniel Rascón Calvillo,-72
108247,,35
108248,,15
108248,,
108254,,79
,Miguel Arteaga Laureano,
,Silvia Cotto Rojo,
108255,,53
,Sr. Reina Muñoz Núñez,12
108256,,16
,César Godoy Ávila,66
108257,,25
108258,,102
,Virginia Quiroz Esparza,72
108264,,82
,Florencia Vergara Fernández,6
,Sta. José Emilio Urrutia Rosario,88
108266,Mateo Grijalva Saavedra,-22
108270,,32
,Gonzalo Monroy Navarrete,-31
108275,,56
108275,,24
108280,,90
108286,Cristian Delao Porras,-75
108286,,69
108287,,67
108287,Elisa Chavarría Niño,-81
,Sra. Arturo Delatorre Sierra,76
108288,,31
,Octavio Ordóñez Anaya,7
,Joaquín Saucedo Barajas,103
108295,,93
,,79
108298,,52
,Ana Cisneros Altamirano,88
108303,,88
108303,Juan Miramontes Zamudio,-72
108310,,42
,Jerónimo Gutiérrez Botello,-102
108311,Sr. Homero Ulloa Díaz,-91
108312,,67
,Claudio Quintanilla Zaragoza,73
108316,,66
108319,Antonio Salinas Segura,-53
,Pilar Ramírez Valdez,22
,Virginia Velasco Páez,88
108325,Mateo Toledo Beltrán,-12
,Olivia Gaona Padilla,
,Sta. Lucas Leyva Toro,5
108330,Alfonso Ceja Orozco,-43
108330,,7
,Catalina Merino Valle,83
108332,,6
108333,Gustavo Almonte Quiñones,-89
108333,,58
108336,,5
108336,,80
,Luisa Padrón Robles,87
108337,,3
108338,,19
108339,,50
108339,,65
108339,Cristian Piña Alcántar,-65
,Cecilia Chacón Riojas,-101
108345,,44
108346,,-44
108346,Berta Estévez Mondragón,-74
,Vicente Almaraz Sierra,97
108352,,54
,Fernando Amaya Munguía,-89
,Micaela Ochoa Sauceda,24
108355,Lucas Sanabria Batista,-53
,Ariadna Aparicio Narváez,12
108356,Mayte Bermúdez Carranza,-84
108356,,100
,Sra. Juan Carlos Chacón Jasso,40
,Alejandro Merino Cabán,61
108369,,30
108369,Carolina Valadez Becerra,-65
,Jerónimo Bustamante Brito,88
,Victoria Valdez Quintero,64
,Martín Posada Guillen,16
108373,Clara Mascareñas de Jesús,-46
108373,Soledad Vanegas Ortega,-18
108374,Sr. Jesús Alemán Carrasquillo,-68
108374,Carlota Palomo Ponce,-92
,Sta. Lola Chávez Miramontes,93
108376,Sr. Ester Quesada Escobar,-77
,Sta. Maricarmen Aguirre Téllez,67
108377,Sara Peralta Escamilla,-59
108384,Hernán Maestas Roque,-94
,Alicia Arevalo Armenta,56
108387,Timoteo Caballero Lebrón,-62
108388,Sr. Catalina Mena Morales,-56
,María Teresa Marrero Lemus,27
108406,,79
108409,Carlos Acuña Roybal,-20
,Susana Mota Cortez,8
108410,,21
108413,,22
,,30
108419,Gonzalo Caballero Montenegro,-73
108420,,44
108421,Raúl Cordero Casanova,-100
108422,Sr. Claudia Ybarra Gracia,-60
108428,Sta. Arturo Saldaña Gurule,-91
,Sta. Julio César Ayala Tamez,3
108432,Antonio Delvalle Irizarry,-48
,Jerónimo Huerta Razo,71
,Benito Medrano Aguilera,32
,Conchita Ocasio Vega,75
108446,,77
,Ana María Sarabia Delatorre,44
,Emilio Rodrígez Montenegro,28
108448,Lorenzo Peña Tejeda,-93
,Ana Luisa Patiño Esparza,103
108459,,-35
,Victoria Hinojosa Mercado,77
108467,,95
108468,,13
108469,Sra. Isabel Figueroa Roybal,-100
108473,Ramona Narváez Camarillo,-54
108482,,107
108483,Rosa Espino Márquez,-19
108483,,32
,Sr. Mario Montalvo Lara,57
108485,,92
108486,,13
108486,,28
108486,Lilia Salinas Páez,-50
,Cristina Rangel Mota,
108490,Natalia de Jesús de Anda,-62
108495,Germán Samaniego Reyes,-94
108496,,16
108496,,41
108501,Rosario Montalvo Córdova,-106
108502,,
108503,,-54
108503,,20
108504,,86
108505,,67
108505,,48
,,31
108516,,88
,Inés Mata Cepeda,58
108520,,70
108524,Ricardo Quiñones Arteaga,-47
108528,,
108536,Ricardo Elizondo Madrid,-20
,,36
,Cristian Apodaca Frías,81
108536,María Cristina Puente Villa,-65
108539,,65
108540,,35
108541,Teodoro Linares Sánchez,-38
,Gonzalo Ochoa Sisneros,78
108542,Leonor Garibay Palomino,-73
108543,,74
108550,,78
108551,Lucia Corrales Rodrígez,-26
,Joaquín Negrete Acuña,74
,Mónica Arredondo Urrutia,60
108558,,13
,Alfredo Muñiz Velásquez,107
,Alfonso Lugo Bravo,66
,Ramón Limón Montero,100
108664,,9
108664,Sra. Leticia Alanis Regalado,-99
,Sta. Patricio Mayorga Véliz,23
,Mariana Angulo Quintanilla,63
108575,Beatriz Nájera Munguía,-84
,Luis Valverde Cardenas,24
108579,,96
108582,Sta. Ricardo Leyva Lemus,-80
108583,Jorge Delatorre Díaz,-96
108583,,102
108583,,95
108584,Mateo Bonilla Alonzo,-49
108585,,16
,Mercedes Zelaya Muro,
108587,,52
108604,,46
108607,,53
,,51
,,44
108619,,94
108619,,60
108620,,21
108625,,81
108626,,68
,Arturo Valdivia Tejeda,
108626,,7
108633,,64
,María Luisa Meza Villalpando,110
108665,,
108665,,17
108665,Ramiro Mares Correa,-76
108665,,-84
108642,,22
,Benito Zavala Cervantes,25
108643,,14
108644,Estela Miramontes Colón,-102
108644,Marcos Tejeda Briseño,-32
,Federico Rincón Henríquez,35
108649,María Luisa Olvera Bañuelos,-24
108656,Mariano Cadena Molina,-109
,Sra. Rocio Nieves López,88
108657,,35
108658,Ana Luisa Mena Ponce,-20
,Alicia Cuellar García,85
,Ramona Baeza Salcedo,26
,Luisa Pantoja Marroquín,97
108667,Silvia Ochoa Bermúdez,-102
,Gabriel Montemayor Águilar,110
108667,,67
,,97
108691,Emilio Lerma Campos,-99
108692,,
108692,,-17
,Sta. Estela Carrillo Sisneros,4
,Sra. Silvia Montes Martínez,98
108706,,75
,Lucas Heredia Barragán,
108707,Norma Estévez Reyes,-17
108707,,79
108715,,33
,Esperanza González Posada,
108718,,16
108719,,58
,Esteban Sevilla Olvera,23
108720,,
,Ariadna Garica Mateo,58
108723,,47
108724,,49
108724,Sergio Domínquez Cadena,-61
108728,Sta. Lucia Meza Chávez,-102
108729,,81
,Sta. Benito Aparicio Hernández,11
108730,,-87
,Rocio Menchaca Chavarría,-92
108733,,83
108734,,68
,Blanca Zamora Barragán,44
108742,,
,Mariana Santana Delgadillo,91
108743,Sta. Juan Leal Chapa,-14
108743,,37
108743,,
108743,,38
,Sta. Sergio Lira Toledo,91
,Jaime Armijo Brito,12
,Mercedes Soria Rolón,14
108748,,56
,Alfonso Ortiz Cisneros,68
108750,,
108751,,20
,Sta. Rebeca Vera Lovato,87
,Jaime Perales Suárez,107
,Manuel Sedillo Moreno,7
108761,,86
108762,,18
,Josefina Arguello Frías,5
108765,Sra. Cristian Anguiano Portillo,-99
,Gloria Medina Rosado,93
,Teodoro Baca Aguilera,9
108786,,19
108786,,51
108795,,4
108795,Lorena Magaña Caballero,-87
108795,,8
108797,,63
,Ariadna Benavídez Soria,45
,Horacio Villa Rascón,8
108804,,82
108806,,33
108807,,45
108808,Victoria Casas Enríquez,-110
108811,,82
108811,,31
,Benito Marín Gómez,37
,,37
109191,,67
109192,,17
,Concepción Fajardo Ponce,78
109200,,70
109200,Benito Correa Tirado,-91
109200,,99
109209,Luis Montes Gómez,-65
109210,,60
,Alejandro Medina Arias,97
108834,,26
108835,,24
,Julio Melgar Manzanares,68
108836,,77
,José Emilio Villa Cabán,-19
,Joaquín Muro Esquivel,102
,Julio César Estrada Herrera,14
108845,Santiago Carrero Longoria,-85
,María Luisa Ledesma Laboy,58
,Raquel Solorzano Olivares,88
,Sta. Agustín Meléndez Bueno,
108858,,23
,Hernán Reyes Suárez,73
108871,,30
,Adriana Quintero Guzmán,-75
108871,Mario Dueñas Tijerina,-99
,Raquel Lira Vallejo,45
,José Caballero Romero,80
,Anita Linares Villalpando,
108881,,67
,Andrés Ceja Fonseca,37
108884,,89
108898,,
,Sta. Alfonso Zamudio Tijerina,79
,María Elena Montenegro Sanches,28
,Rafael Cortez Quintana,64
,Elsa Carrion Lemus,19
,Sr. Raquel Tovar Juárez,82
108913,Ana María Zepeda Vélez,-33
108915,Catalina Rivera Rascón,-19
108917,,7
,Bernardo Díaz Batista,88
108927,Estela Santacruz Portillo,-88
108927,,68
108928,,109
108933,Sra. Eloisa Raya Roque,-102
108933,,3
108939,,98
,Alejandra Roybal Suárez,89
108940,,24
,María Parra Romo,88
108962,Florencia Saldaña Cardenas,-82
,Marilu Vanegas Armenta,
108965,,-70
,Rosalia Alonso Zepeda,
108973,,110
,,74
108984,,93
108984,,-49
,Esperanza Marrero Patiño,21
,Guillermo Escalante Leal,26
,Alfonso Olivera Zelaya,100
108990,,74
108990,Jacobo Caraballo Domínguez,-40
108991,Carlota Escobedo Márquez,-94
108991,Francisco Perea Olivas,-26
,Alfonso Bueno Cornejo,60
,,38
108996,Sta. Lucia Acevedo Hinojosa,-60
,Sr. Carlota Guillen Riojas,41
,Roberto Villareal Guajardo,-87
,Gerardo Nevárez Arguello,98
,Sr. María Teresa Delarosa Posada,
108998,,35
,Sta. Claudio Elizondo Arellano,107
,Sr. Óscar Navarrete Ulloa,108
,Sta. Marisol Gollum Aragón,17
,Sr. Alejandro Gálvez Caballero,57
,,12
,Sta. Ignacio Vanegas Luna,-93
,Cristina Gollum Valentín,96
109015,,75
109027,,70
,Timoteo Corrales Jaime,80
109035,,-97
109035,,75
109035,Mario Villareal Lebrón,-39
,Sta. Carlos Gaytán Quiroz,-54
109038,Victoria Villareal Villalpando,-9
,Virginia Carrillo Roldán,104
109043,,79
109047,,
109049,Graciela Cardona Lucero,-74
,Adriana Reyes Mercado,110
109050,,91
,Sra. Patricio Terán Alarcón,
109070,,7
109079,,31
109081,Juan Carlos Araña Acuña,-93
109081,,-101
,Vicente Barrios Domínguez,34
109108,,76
109124,Ramiro Tórrez Arguello,-96
109127,,58
109127,Rosa Cerda Valle,-24
109127,Adela Guajardo Gallegos,-100
,Adriana Bañuelos Sarabia,77
109128,Samuel Carrion Girón,-9
,Óscar Gonzales Salcedo,44
109132,Leticia Guevara Zamudio,-16
109132,,17
109132,,11
109132,,92
109133,,88
,José Brito Tovar,41
,Magdalena Palacios Carranza,58
,Sr. Berta Montenegro Gálvez,8
,Fernando Sierra Salas,76
109141,,33
109142,,28
,Gregorio Chapa Garibay,19
109143,,12
109149,Rubén Almaraz Cuellar,-63
109153,,100
109155,,101
,Benjamín Córdova Blanco,39
,Ana María Manzanares Tovar,15
109156,Ignacio Aranda Olivera,-110
109157,,31
109157,,19
109168,Víctor Rolón Matías,-56
109169,Arturo Salgado Barrientos,-7
109169,,47
109170,,68
109175,,52
,Berta Villareal Aguirre,50
,Miguel Magaña Candelaria,110
109180,Irene Alonso Rico,-105
109180,,50
,Claudia Delgadillo Barajas,24
109184,Jerónimo Henríquez Carrasquillo,-70
109186,,
,Carla Haro García,69
,Sr. Catalina Ocampo Chávez,-68
,Clemente Arriaga Pabón,72
109219,,49
,Sra. Antonio Barrera Camacho,77
109221,,52
,Sra. Santiago Melgar Cruz,-72
,Rosa Feliciano Guerra,-80
109226,,76
109227,Ignacio Osorio Ortiz,-83
,Sta. Francisca Munguía Santana,100
109231,,-110
,Eloisa Villanueva Cortez,106
109232,,49
109237,Sr. Julia Valdés Concepción,-79
109237,Sofia Gollum Menéndez,-98
,Carlota Gaytán Rivera,4
,Eduardo Godínez Paz,79
,,52
,Marilu Caraballo Muñiz,31
,Elisa Echevarría Miranda,38
109251,Jorge Jurado Reyna,-29
109251,Débora Caraballo Lebrón,-23
109258,,107
109261,,14
109261,,62
109262,Ana Báez Acosta,-52
109262,,33
109263,,101
,Sta. Beatriz Chacón Nazario,86
109264,,101
,Lucas Domínquez Corona,79
109268,,74
109270,Teodoro Tafoya Rosales,-98
,Rosa Lomeli Orta,78
,Pedro Toro Luna,57
109272,Carlota Centeno Colón,-47
109298,Miguel Ángel Colunga Leyva,-38
,Josefina Batista Brito,76
109298,,11
109298,Sra. Sofia Ontiveros Sotelo,-28
109299,Sofia Gamez Lebrón,-45
109299,Concepción Ontiveros Quiñones,-41
109300,Alberto Delao Alonzo,-99
109300,,75
109300,José Godínez Olmos,-75
109301,,78
109301,Octavio Vera Zelaya,-83
109305,,
109306,,62
109306,,85
,Cristian Naranjo Alva,49
109317,,55
109318,José María Pelayo Patiño,-25
109318,,50
109323,Sr. Eva Guardado Vaca,-50
,Raquel Hernández Suárez,21
,Sra. Sofia Olivo Meza,42
109327,,100
109328,,16
109328,Barbara Rascón Cepeda,-17
,Mónica Trujillo Regalado,6
109329,Sta. Leonor Saiz Banda,-26
109347,,33
,Cristian Sandoval Matos,17
109347,Gabriela Casanova Saavedra,-82
109347,Alicia Ramos Lomeli,-35
109349,Nicolás Robles Valle,-62
,Susana Salcedo Medina,44
,Lourdes Reynoso Delarosa,-30
109351,,84
109356,Horacio Aguayo Muro,-103
109356,,107
109357,Julia Cervántez Montemayor,-73
109358,,9
109359,Sta. Antonio Montaño Rubio,-94
109364,Sr. Alfredo Vera Orta,-55
109370,,78
,María Cristina Romero Viera,24
109380,Amalia Borrego Adorno,-16
109385,Gloria Tello Vaca,-40
,Óscar Delagarza Ponce,
109391,,5
109394,,89
,Alejandro Muñoz Paredes,62
,Sra. Salvador Raya Jimínez,55
109395,,10
,Marta Oquendo Aguilera,108
109396,,
109397,Alejandro Agosto Castañeda,-59
109397,Rodrigo Rodrígez Ulibarri,-108
,Cristian Valdivia Cabán,-100
109399,,100
,Cristian Soto Sáenz,99
,Jorge Meraz Morales,18
109405,Sra. Sofia Flores Navarrete,-51
,Nicolás Ceballos Torres,47
109406,Virginia Mares Espinoza,-59
,Samuel Gollum Urrutia,89
109409,Luis Miguel Pulido Contreras,-27
,Virginia Águilar Olivárez,62
,Raúl Mesa Barrera,
109418,,8
109427,,83
109428,,7
,Eva Madera Roldán,29
109430,,26
,Graciela Piña Caldera,33
109434,Antonia Segura Sanches,-29
109435,,7
109437,Gonzalo Nájera Villareal,-54
,Joaquín Márquez Menchaca,108
,Reina Salgado García,99
109439,,4
,María Cristina Tejada Sosa,
,Bernardo Feliciano Escobedo,17
109443,,74
,Carolina Flores Otero,42
109444,,91
109444,,19
109445,,97
,María Elena Mendoza Zelaya,60
,Estela Mejía Alvarez,56
109445,,15
,Salvador Cepeda Santacruz,101
109460,,12
,Mario Espinoza Reséndez,76
109461,,15
,Adela Espino Centeno,20
109461,Sta. Lorena Paredes Montemayor,-105
109467,,
109468,,59
,Octavio Domínguez Cruz,108
,Clemente Godoy Carvajal,6
109479,Soledad Orellana Marrero,-88
,Mercedes Blanco Arriaga,64
109485,Nicolás Santacruz Cazares,-77
109486,Nicolás Arias Alicea,-95
109488,María Valladares Magaña,-61
,Esteban Vergara Manzanares,60
,Sta. Pablo Villegas Gómez,71
,Verónica Lovato Torres,61
109496,Felipe Morales Merino,-81
,Sr. Maricarmen Segovia Zamudio,100
,Clara Solorio Delagarza,5
109506,,100
109509,Sr. Margarita Castañeda Perea,-78
109510,,38
109516,Gerardo Gamez Camacho,-77
109516,Magdalena Pelayo Rojo,-86
,Esteban Saucedo Ponce,83
109530,Martín Hernández Saldaña,-19
109530,,50
109531,,9
109531,Mariana Grijalva Flórez,-21
,Felipe Laboy Salcedo,25
,Soledad Gálvez Vargas,59
109538,,62
,Sra. Patricio Canales Castillo,81
,Reina Rolón Partida,14
109547,,104
109547,,91
109547,Alberto Guillen Serrano,-39
,Elisa Mayorga Alba,81
109549,,75
109556,,14
,Sr. Armando Jaime Roldán,26
109557,,53
109557,,46
109558,,108
109560,Catalina Rivas Urías,-43
,,5
,Mariana Lucio Cantú,90
,Jesús Posada Ozuna,17
109574,,99
,Adela Valenzuela Espinosa,48
109574,Margarita Arenas Rolón,-38
,Sta. Antonio Anaya Montez,72
109578,,92
109579,,27
109579,Beatriz Delgadillo Castillo,-80
109579,Martín Burgos Briones,-55
,Mayte Hernandes Garica,40
109581,,26
109582,,34
109585,Benjamín Delao Alvarez,-31
,Enrique Medina Alonso,45
109586,,63
,Hugo Apodaca Naranjo,44
109586,,63
109587,Sta. Clemente Ríos Barreto,-94
,Sra. Débora Urrutia Apodaca,64
,Vicente Carranza Segovia,67
109589,,41
,Ernesto Mercado Girón,86
109590,,29
109590,,52
109590,,
109594,,106
109594,Ramón Magaña Salas,-101
,María Eugenia Casanova Canales,63
,Sr. Luz Duran Valladares,78
109596,César Roldán Salazar,-15
109596,,40
109597,,67
,Sr. Teodoro Gálvez Bermúdez,-56
109598,,
109599,Andrés Anaya Zapata,-29
109599,Sta. Hugo Vargas Gutiérrez,-15
109599,,7
109603,,39
,Alejandro López Tórrez,69
,,77
,Jaime Vanegas Esparza,
109615,,13
109616,José Zavala Agosto,-83
,Ana Garrido Madera,34
109616,Sr. Marcela Preciado Baca,-35
109617,,
,Arturo Robledo Serrano,
,Dorotea Escalante Valdés,7
109618,Adriana Romero Tamez,-38
109627,,21
109628,Rosalia Rosario Fierro,-106
,Nicolás Naranjo Amaya,77
109633,,98
,Mariano Navarrete Colón,46
,Raúl Covarrubias Ruelas,85
109640,,100
109640,,44
,Manuel Vergara Alanis,22
109675,,34
,José Arreola Méndez,34
,Carolina Almanza Lemus,74
,Sancho Abrego Rodríguez,83
109788,,73
,Yolanda Anguiano Vélez,109
,Sr. Rosario Pantoja Garica,41
109686,,14
,Lola Armendáriz Fonseca,96
109689,Sta. Carlos Cortez Guardado,-82
109689,Ramiro Almanza Tirado,-45
109689,,7
109695,Javier Jáquez Gracia,-97
109695,,47
,Sra. Pablo León Valles,40
,Rosario Gurule Puga,28
,Fernando Ozuna Gamboa,63
,Luz Cazares Castillo,54
,Raúl Ramírez Mares,-31
109719,Barbara Alejandro Báez,-83
109719,Francisco Pantoja Araña,-57
,,85
109720,Victoria Meza Riojas,-12
,Sancho Polanco Tijerina,97
109726,Rosa Gallegos Nájera,-77
109727,Óscar Robledo Ayala,-55
,Timoteo Madrigal Munguía,45
109733,,70
109733,,93
109733,,109
,Carmen Valdez Guillen,52
109735,Javier Armijo Rincón,-23
109741,Sta. Inés Solorio Vega,-48
,Alberto Valdés Córdova,102
,Daniela Marín Villalobos,54
,Salvador Munguía Holguín,79
,Marta Ramón Blanco,64
,Sta. Victoria Agosto Vaca,30
109754,,59
109754,Alberto Padrón Gaytán,-54
109768,Sta. Federico Pulido Armas,-47
,Luz Sanabria Rico,8
,Carmen Solorzano Arriaga,59
109771,,39
,Sra. Francisco Gracia Cerda,57
109778,Elena Villareal Niño,-54
,Sra. Patricia Zúñiga Jaramillo,36
109793,Fernando Barragán Palomino,-67
109798,,60
,Soledad Prieto Yáñez,98
109805,Inés Cerda Santacruz,-23
,Gloria Sanches Casillas,29
109806,,19
109807,Marta Alejandro Jáquez,-43
109807,,24
,Lola Villaseñor Solano,-62
109808,,95
109808,,7
109809,,
109809,Sta. Lucia Montero Flórez,-61
109825,,81
