nombre,correo,contrasena,username,telefono_contacto,run,puntos,jornada,isapre,contrato,dv
Sra. María José Carvajal Ruiz,sra.2024334@tourket.com,pNeeJ8SDfl,sra.5139131,+56 2 9098 3634,8993758,317,,,,2
Santiago Balderas Acevedo,sabaac307@viajes.cl,EhZ7He5yxr1Ec1Kw,santiago8597182,+56 2 3035 1121,,,,Consalud,Part time,
Javier Galindo Gurule,jagagu270@viajesanma.com,Y7LCV1des,jagagu703,+56 9 0114 5962,3035830,6760,,,,9
Enrique Valentín Bueno,envabu625@outluc.com,1bhlBzAcTUqKk07,envabu121,+56 9 6543 7703,-2110965,8864,,,,7
Sr. Vicente Olivárez Guevara,,VN57XO06Eqp4,srviolgu649,+56 2 1656 8473,26718362,12495,,,,7
Irene Sisneros Alvarado,,,irsial863,,1295274,0,,,,0
Natalia Bahena Carrero,Nataliacarrero860@wass.com,9coSnI8O,natalia190927,+56 9 0052 0559,6745791,2280,,,,9
Ana Archuleta Fuentes,ana1890804@viajes.cl,GggjrC3m07,anarfu695,+56 2 1517 5811,5627756,,Nocturno,Banmédica,Part time,0
Sr. Víctor Porras Jimínez,sr.7974706@wass.com,0Y0H6qSci,srvípoji420,+56 2 2450 1312,4885832,293,,,,5
Nicolás Arenas Porras,,VFGFS4oh34T,nicolás9015820,+56 9 4308 7775,7428423,,Nocturno,Colmena,Part time,K
Marilu Valencia Melgar,mavame770@marmol.com,YcVtKoQoP6Q,Marilumelgar741,+56 2 5271 2209,-23522432,0,,,,1
Marco Antonio Camacho Parra,Marcoparra647@edubus.cal,5Jmcgd9kE1KzyP,Marcoparra544,+56 2 4718 8142,4772367,10293,,,,1
,stjopoal797@viajes.cl,0neP3gdNPVKhp,Sta.alarcón421,+56 9 0860 1645,2910968,,Diurno,Colmena,Full time,0
Sancho Valladares Véliz,sancho8224934@viajes.cl,MJ1oC5PBsJYKkG0,savavé187,+56 9 6692 2562,8383824,,Nocturno,Colmena,,8
Ramiro Casares Caldera,,2gE0iYxqV,Ramirocaldera140,+56 2 1614 6136,20700281,12960,,,,K
Rebeca Ponce Palomo,Rebecapalomo261@viajes.cl,YwBf4ZVYJqYF8Xa0,rebeca2079286,+56 9 4709 4747,3756604,,Diurno,Fonasa,Part time,7
Sr. Ester Verduzco Bravo,,y8Ua4RDIhgIvn4Q,Sr.bravo581,+56 9 6551 5444,10624168,0,,,,6
Sta. Alfonso Loya Ramón,Sta.ramón778@viajesanma.com,,,+56 9 9059 2076,26713701,8181,,,,3
Luis Ceballos Zamora,luis2342634@outluc.com,6kbp4GFWGU,luis3208265,+56 2 0840 2374,7960016,4725,,,,4
,,V4niKQtzCvj2,Víctorsalcido861,+56 2 7192 7491,6049816,3358,,,,4
Cecilia Muñiz Menchaca,Ceciliamenchaca876@marmol.com,gTuw6pa3g5,,+56 9 6847 2073,28808397,291,,,,5
Rodrigo Caraballo Abreu,,Q1J1zLmwTCjwS1R,Rodrigoabreu695,+56 9 0590 0023,12431642,0,,,,1
Micaela Robles Yáñez,micaela5448965@viajesanma.com,7mwF8EFzxNO,miroyá661,+56 2 5768 4685,2263377,2769,,,,5
Elena Parra Serrato,elpase849@viajesanma.com,WOfU2JuvTA20uFdx,elena2742590,+56 2 0116 9491,1603343,-9231,,,,K
Isabela Calvillo Mojica,iscamo240@viajes.cl,,Isabelamojica296,+56 9 5523 2412,3860569,,Diurno,Fonasa,Full time,0
Sra. Samuel Alaniz Mata,Sra.mata898@marmol.com,vQjgVzb4L9bvFh,srsaalma438,+56 2 2065 5125,-15676459,3346,,,,0
,Dianavergara671@edubus.cal,lJtU8abSjF4,diana2577514,+56 2 9132 5298,28506009,18630,,,,5
Sta. Margarita Zelaya Delrío,sta.1998150@edubus.cal,OWGz1sqTCAub1fRH,sta.7613654,+56 9 0821 6688,,6559,,,,
Miguel Carranza Guerra,miguel8805934@viajesanma.com,t4nQNl4AFK,,+56 9 1359 0646,16596041,0,,,,6
Sta. Graciela Espinosa Cardenas,Sta.cardenas262@viajesanma.com,0JGGj4LUtD5,,+56 2 3717 8022,11999244,-37863,,,,3
Diana Soto Girón,Dianagirón482@outluc.com,,Dianagirón197,+56 2 6692 5519,18054612,0,,,,K
Sra. Mercedes Echevarría Olivárez,,O8w1qIdZbi,Sra.olivárez447,+56 9 7512 4760,25955604,,,,,K
Anita Collazo Báez,ancobá990@edubus.cal,0WNYPWV31up0,anita7914182,+56 9 4677 8756,7064602,23064,,,,1
Gilberto Quiroz Riojas,giquri255@edubus.cal,H4R9HCncmXO2Gsm,gilberto3454895,+56 9 7485 8261,3626364,18240,,,,4
Silvia Samaniego Becerra,Silviabecerra810@viajes.cl,xYQ1xPmIQ,silvia1339311,+56 9 5764 6400,,,Diurno,,Full time,
Andrea Briseño Trujillo,Andreatrujillo333@viajes.cl,vc4X0BM0T0,anbrtr409,+56 9 3529 5477,5804167,,Nocturno,Consalud,Full time,K
Raquel Benavídez Ojeda,rabeoj904@viajes.cl,b9kl7m8xVY9TTF,rabeoj871,+56 2 4151 7564,,,Nocturno,Fonasa,Full time,
Magdalena Salinas Villarreal,magdalena2462185@wass.com,GdgpQ11U7E85uI,Magdalenavillarreal569,+56 9 4194 9534,1241594,0,,,,K
Estela Corral Muñoz,escomu827@edubus.cal,sxGE8Uar7,estela3102866,+56 9 6420 8598,1180237,8311,,,,0
Patricio Rodarte Trejo,patricio9770249@outluc.com,q0OL8xpkPO7iGZ,,+56 2 3630 1843,8783648,0,,,,7
Adán Briseño Sarabia,adbrsa695@wass.com,,adbrsa201,+56 9 0700 6601,-23708877,11357,,,,8
Sra. Timoteo Ochoa Gaona,,vxdUGbx7dxX,srtiocga466,+56 9 4072 7882,4426205,7871,,,,3
Sofia Banda Jaimes,,5PSlKXOtPDZb,sobaja303,+56 2 2596 8066,21043578,10766,,,,6
Hernán Rendón Becerra,herebe242@viajesanma.com,,herebe656,+56 9 5882 1756,16225162,16987,,,,7
Jacobo Cornejo Vanegas,jacobo1662252@viajes.cl,FZeQ9szqya0LOaBP,jacova880,+56 9 9660 3368,5894501,,Diurno,Fonasa,Full time,3
Reina Delrío Jimínez,reina5901780@wass.com,KeG1lNxf5,redeji909,+56 2 0836 5484,7177135,7412,,,,0
Rodrigo Jaime Nájera,rodrigo8215714@edubus.cal,qNjsht0tuM8,rodrigo8242806,+56 9 8811 4736,9464150,,,,,0
,eva118804@edubus.cal,zaq2IHhDAusz,evanca399,+56 9 9184 6922,309448,4469,,,,0
Bernardo Bañuelos Salas,bernardo5100979@wass.com,lfJ77IUXFvU,bernardo9131473,+56 2 9768 4010,732369,23737,,,,7
,horoma820@marmol.com,nsUAdKLZ6u7Is,,+56 9 4431 6278,,13982,,,,
María del Carmen Morales Delao,maría521400@edubus.cal,8XqKaEZ30SfIa,,+56 2 2968 7319,17718977,9934,,,,4
Marisol Treviño Palomino,matrpa180@edubus.cal,G375BgoVSfDrmx,matrpa640,+56 2 1299 5230,3587719,7875,,,,3
Gustavo Duran Matos,Gustavomatos617@outluc.com,3YLSqgfF,guduma174,+56 2 9952 0646,4014557,15446,,,,5
Mayte Arroyo Ríos,Mayteríos812@tourket.com,z6u5AQH6SableBr,mayte2218447,+56 2 4552 5567,,2223,,,,
José Eduardo Cuellar Rojo,Josérojo648@viajes.cl,Muh8WXKVq0Uae,Josérojo828,,,,Nocturno,Banmédica,,
Silvia Zavala Lugo,silvia3738332@tourket.com,n7XL6ACQpn,,+56 2 6086 9936,8483864,8128,,,,0
Marco Antonio Montero Barrios,marco3679557@edubus.cal,XOVENB21wF4UszF,maanmoba923,+56 2 1631 8288,6897562,2406,,,,K
Gabriela Rascón Ortega,Gabrielaortega155@outluc.com,B1XJt3eKkokMbY9C,gabriela9139147,+56 9 2068 8602,,581,,,,
Sta. Mario Muñiz Borrego,,TRWXNeO21D9PJsm,Sta.borrego229,+56 9 6422 5207,5674035,,Diurno,Colmena,Part time,K
Elsa Sotelo Aparicio,elsa8655319@viajesanma.com,YYDZfR5K4zvT,,+56 2 4102 9057,21016524,3315,,,,K
Marilu Toro Anguiano,matoan579@viajes.cl,XeGnX71RqgrL,marilu5590467,+56 2 5458 8997,-16091180,,Nocturno,Banmédica,Part time,8
,mabrlo491@edubus.cal,MTNlIlNeU42IMoW,mabrlo237,+56 9 5339 7137,,3259,,,,
Barbara Figueroa Véliz,Barbaravéliz581@outluc.com,j9gvB5O2JJyy,bafivé663,+56 9 1122 1784,8531384,0,,,,3
Marisol Quintana Macías,maquma131@viajes.cl,O10IvUXo,maquma913,,,,Nocturno,Fonasa,,
Eloisa Ojeda Lomeli,elojlo276@edubus.cal,ZzgL5fUph,elojlo826,+56 2 5358 9834,2701413,0,,,,5
Jerónimo Roque Nieto,jeroni640@edubus.cal,,jeroni806,+56 2 2569 4019,15507915,0,,,,0
Maricarmen Palacios Padrón,maricarmen6666109@outluc.com,,mapapa993,+56 9 3055 3935,23259078,0,,,,5
Sta. Olivia Gallegos Anguiano,,Gk9QhUoCiY,sta.3871793,+56 9 4637 2844,22642349,3205,,,,4
Sta. Conchita Ruiz Narváez,stcoruna141@viajes.cl,nKBFsT3o7jegv,sta.343779,+56 2 9413 6836,3797998,,Diurno,,Full time,8
,jodehe945@marmol.com,rTayyXOZ8OeKe,Joséhenríquez933,+56 2 7140 2425,3178464,16365,,,,6
Esperanza Orta Alcántar,,0siE9VVkFjq,esperanza1900654,+56 2 7103 1810,18456017,,Nocturno,Banmédica,Part time,8
Barbara Leiva Paredes,barbara7709759@marmol.com,X87en8vHLBMs082b,,+56 9 6755 3808,13748890,11283,,,,6
Mariana González Granado,mariana1997804@viajesanma.com,,,+56 9 5929 8802,18106308,1297,,,,4
Sta. Isabela Suárez Velásquez,Sta.velásquez617@viajes.cl,ZKhMfUH66,stissuve403,+56 2 4006 2385,,,Diurno,Banmédica,Full time,
Marco Antonio Preciado Crespo,maanprcr844@viajesanma.com,UsDa98LF,maanprcr676,+56 2 7027 8965,7841877,4790,,,,K
Susana Casillas Cortez,sucaco156@viajesanma.com,3RIaAmuaF3b,,+56 9 0416 0751,4448148,16917,,,,0
Ignacio Maestas Guajardo,igmagu380@viajes.cl,s71XhWIc9ctFE,igmagu338,+56 9 5615 0987,,,Diurno,Consalud,Full time,
Timoteo Ávalos Tórrez,timoteo3875406@edubus.cal,,tiávtó421,+56 2 3908 6787,25689639,0,,,,7
Hernán Espino Viera,Hernánviera459@edubus.cal,,Hernánviera893,+56 9 6310 4405,10217875,11645,,,,0
Juan Carlos Esquivel Pedraza,jucaespe954@marmol.com,eHr9RJs3qAkwP8,jucaespe238,+56 9 1160 0354,5032018,672,,,,9
Jorge Luis Domínquez Hernández,,1TdsnPm63MYg8sC3,Jorgehernández484,+56 2 7963 1983,3905940,,,,,1
,joluávju208@edubus.cal,BNNOA4Rzi,Joséjuárez355,+56 9 7788 4049,21133646,2495,,,,3
Débora Domínguez Valdés,,uzAp5pz6C6sX,débora8372924,+56 9 1102 8547,28344696,9870,,,,4
Francisca Contreras Farías,,OxeE0QA9rceDDwCB,frcofa808,+56 9 3382 1336,14285594,20736,,,,1
,srvízamá312@edubus.cal,e8HDyTzbR3ja,srvízamá112,+56 9 0612 5070,3615368,12374,,,,7
Ignacio Tijerina Holguín,Ignacioholguín519@viajes.cl,1442FIy8fIZdwS,ignacio8642611,+56 9 9637 4656,5172246,,Nocturno,Consalud,Part time,9
Graciela Lomeli Cruz,,it75KUGnd23Be0fe,Gracielacruz897,+56 2 7907 5807,1488937,,Diurno,Fonasa,Part time,K
Ana Camacho Villalobos,Anavillalobos326@tourket.com,NGMqlFuhvH4J,,+56 2 0351 2466,16023822,0,,,,4
María Elena Jurado Tafoya,Maríatafoya556@tourket.com,zKvWcnjcgjT9837A,Maríatafoya516,+56 9 8788 5551,6043239,,,,,2
Mariana Quintana Peralta,,O1zvk2JgaRdD6I9w,Marianaperalta206,+56 9 9896 8474,2808753,,Nocturno,Más vida,,5
Benito Palomino Mena,Benitomena938@outluc.com,yatfrul0zQ5Mudxs,benito9871440,+56 9 1382 6996,1188286,5586,,,,2
Sr. Marcos Mondragón Roque,sr.2196934@outluc.com,VQdzl78dp,sr.4881139,+56 2 1621 6941,3162129,-13227,,,,1
Samuel Loya Quintana,samuel6904991@viajesanma.com,LGzNzDb4,,+56 2 4657 3365,8255967,-7763,,,,1
Gregorio Bonilla Feliciano,Gregoriofeliciano417@tourket.com,liXMwR40,gregorio5954602,+56 2 0804 0514,,0,,,,
Sra. Gabriela Solano Olivera,srgasool987@viajes.cl,AF7qm9U4eV4a,,+56 9 6941 0307,285364,,Diurno,Banmédica,Full time,7
,Sra.montoya711@outluc.com,,srtipamo870,+56 9 0424 6947,6620006,0,,,,K
Jorge Luis Tafoya Gastélum,jolutaga460@tourket.com,vHA8MAxseP7,,+56 9 0207 9036,1450661,19344,,,,6
Julio Ulibarri Armas,Julioarmas646@viajesanma.com,48xc71pQtX6HTtew,juular796,+56 2 8533 8189,9958800,15302,,,,4
Sr. Santiago Sevilla Avilés,sr.2609815@wass.com,0G7GgklVYo5oGH2c,Sr.avilés635,+56 9 0125 0511,,10117,,,,
Martín Saucedo Olivas,martín1813330@wass.com,xze263NDW,masaol722,+56 2 4172 5583,7427869,,,,,8
Sta. Germán Iglesias Samaniego,sta.9200800@viajes.cl,IA4UdXrFnCdpSwSV,sta.4345310,+56 9 2439 7812,,,Diurno,Fonasa,Part time,
Magdalena Gaytán Brito,Magdalenabrito986@viajes.cl,,magabr594,+56 9 9666 6672,11319535,,Nocturno,Banmédica,Part time,5
Santiago Franco Rosas,santiago2593596@edubus.cal,Z76Ui1OR8rFzl,safrro909,+56 9 5519 9026,6694957,8736,,,,5
,Sr.gutiérrez908@outluc.com,Vqud9HbjCB,Sr.gutiérrez201,+56 9 4588 6957,-4246684,5045,,,,0
Amalia Maestas Córdova,amalia5393784@outluc.com,hU4It6AeDEP,ammacó247,+56 2 4602 5499,501074,6453,,,,8
Gustavo Curiel Granados,,1mYNNlWINPnm8gR,gucugr136,+56 2 9465 9032,20233673,,,,,6
Rosalia Quiñónez Escalante,roques144@tourket.com,CtC2a1sJyWomr,,+56 9 4563 2217,16727332,19466,,,,7
Sr. Rafael Arteaga Venegas,,0mCwjFaK2,Sr.venegas219,+56 9 7576 5274,,3750,,,,
,Julioescalante193@wass.com,6gR8ObPS4,jucéures132,+56 9 3440 7478,25303825,238,,,,K
Cristina Rendón Lozano,crrelo319@viajes.cl,8ilUz291NS4cT,crrelo784,+56 9 3055 4469,1852074,,Nocturno,Más vida,Full time,5
Catalina Olivárez Linares,caolli626@edubus.cal,xyLq5rh8,caolli671,+56 2 1208 0236,2884085,-18102,,,,3
Sr. Lorenzo Cabrera Medina,sr.1305475@tourket.com,jE7E1bDtXTZdpSn,sr.6465174,+56 2 3452 6855,-28290175,0,,,,7
Agustín Saldivar Loya,agustín5334864@viajes.cl,pf1uGNfC7Ul7f,agsalo606,+56 9 7899 5421,,,Diurno,Más vida,Part time,
Sr. Nicolás Alfaro Aguayo,Sr.aguayo835@viajesanma.com,u4T0YC3u,srnialag921,+56 9 1144 4898,8516313,13400,,,,2
Julio Lugo Colunga,Juliocolunga990@viajes.cl,je2Y1TIV,Juliocolunga317,+56 2 6208 8450,,,Diurno,Más vida,,
Armando Amaya Venegas,aramve727@viajes.cl,,armando6462347,+56 9 5914 0323,23952015,,Nocturno,Consalud,,4
María Luisa Tapia Marín,malutama814@tourket.com,9vJFWKBFH,,+56 9 1500 8152,3420024,,,,,6
Eva Almaraz Arroyo,eva5958152@marmol.com,2Ua5juprc7dq,eva1483265,+56 2 2993 0081,9942425,,,,,7
Julio César Saiz Ávalos,,CJD0WzDLRlMu6Doh,jucésaáv287,+56 9 7159 3934,-6745819,6619,,,,2
Francisca Montes Gaytán,francisca9727560@marmol.com,StyZlJk2IWu7Z,frmoga307,+56 9 6982 3441,,12308,,,,
Mayte Dávila Sandoval,Maytesandoval160@wass.com,,Maytesandoval241,+56 2 4022 6343,16747852,0,,,,2
Catalina Bueno Collazo,cabuco825@edubus.cal,5hWw2RE1J,catalina7517787,+56 2 6385 2104,-25166416,2947,,,,1
,julio2890463@outluc.com,4ngboP2plBJt,Juliomatos364,,6802088,2466,,,,3
Sr. Sonia Negrón Vega,Sr.vega194@viajes.cl,7kPODL1f,sr.6409562,+56 9 3725 6484,6791420,,Diurno,Consalud,Full time,1
,Raquelarriaga466@viajesanma.com,VeXkT5ny13Z,Raquelarriaga969,,19927908,6831,,,,4
Claudia Apodaca Delgado,claudia3864958@marmol.com,,claudia9435125,+56 9 6524 3298,28262967,-6558,,,,4
Eloisa Soria Barreto,elsoba726@viajes.cl,k81ACdkqDk,eloisa7220920,+56 9 6794 8514,,,Nocturno,Banmédica,Full time,
Natalia Alvarez Muñoz,naalmu963@viajes.cl,9EEa2Wvcy2CQFvpB,naalmu206,,7025690,,Nocturno,Colmena,Full time,8
Miguel Armendáriz Ruelas,Miguelruelas643@tourket.com,nWmMJ63mMr0TOY,miguel3650806,+56 9 8937 9956,8123098,0,,,,6
Clara Hinojosa Salgado,clhisa286@viajes.cl,ECcXZg3m6PVv,clhisa337,+56 9 6437 3321,6978896,,Nocturno,Fonasa,Part time,3
Cristina Hinojosa Matos,crhima345@tourket.com,tm4oUlv3,Cristinamatos272,+56 2 8266 3389,2924327,1238,,,,1
Sta. Florencia Olivo Díaz,stfloldí535@viajes.cl,5KUj5iis,Sta.díaz886,+56 9 2427 0062,,,,Consalud,Part time,
Hugo Nájera Mercado,hunáme607@viajes.cl,CkW68eDqpy8,hunáme125,+56 2 7992 3461,,,Diurno,Más vida,Full time,
Clemente Valdez Ureña,clemente8051684@outluc.com,,Clementeureña892,+56 9 2004 9857,22424810,0,,,,5
Sta. Arturo Anaya Ávalos,,m2bbymmU,sta.4677614,+56 9 9328 9078,3540470,,Nocturno,Más vida,Part time,8
,Gabrielaferrer341@outluc.com,uvMOHAVl7uWtF,gadofe787,+56 9 2867 0845,973645,16368,,,,K
Silvia Urbina Gamboa,siurga784@viajes.cl,wwdzxGvmw57Y4xt,Silviagamboa741,+56 2 0806 7329,9590279,,Nocturno,Banmédica,Part time,0
,raesba397@viajes.cl,7SrMZ7z5gZRx,raquel3931170,+56 9 9204 7425,18838012,,Diurno,Consalud,Full time,3
José Mota Gracia,jomogr523@viajes.cl,3HlRmFsG69wRiP9,Joségracia996,+56 2 8226 3378,4048093,,Nocturno,Más vida,,5
Rocio Espinoza Peralta,roespe322@tourket.com,8VcU9fdw,Rocioperalta901,+56 2 0425 0260,6837171,6486,,,,6
,,i63C1hFb1IffC,Marianoolivas311,+56 9 9249 9721,16755660,6101,,,,4
,sra.1614177@viajes.cl,IA2P0aMy2AGfsgY5,sra.1968906,+56 9 9711 3599,,,Nocturno,Fonasa,Full time,
Antonio Urrutia Alcántar,antonio3144186@viajesanma.com,PM9dl3rK7uD,Antonioalcántar286,+56 9 8239 9677,3529643,-4686,,,,3
Sra. Sancho Tafoya Barrera,Sra.barrera459@edubus.cal,,srsataba137,+56 9 9106 3297,-15096066,2042,,,,5
Lourdes Ríos Jaime,lourdes6422863@viajesanma.com,bi5St78deHAPAP,,+56 2 0422 1844,3867770,5835,,,,5
,,5lRk03GUvHURo5,liatco286,+56 9 7547 7640,20865163,8630,,,,3
Claudio Montalvo Ruiz,claudio851303@wass.com,IZY3agfj,claudio9491188,+56 9 3487 1639,4627579,2127,,,,9
,Mónicareséndez326@viajesanma.com,A7sP8PQh6h706WPj,mójare871,+56 2 4702 0502,21033491,10675,,,,2
,Mariorivas700@marmol.com,Wn0iVquh3hVj0DC,Mariorivas812,+56 2 7116 1365,14262743,3503,,,,4
Luis Acuña Montaño,luacmo893@outluc.com,PJ72hsEWTn,Luismontaño992,+56 2 4775 2311,7391080,0,,,,3
Sta. Francisco Zelaya Alvarez,,lJi0jlKkZ568DHK,sta.7881582,+56 9 2690 6011,5831732,,,Más vida,Full time,2
Gerardo Ramos Granados,Gerardogranados129@viajesanma.com,HjaK7LOvZBbO,geragr358,+56 2 2032 3443,6165296,11270,,,,5
Gabriel Rael Garrido,garaga948@tourket.com,587or1Qlgc2,gabriel5657197,+56 9 3233 3626,6150829,0,,,,5
,Blancahernández496@wass.com,DQtgiKd8sjVXH,Blancahernández758,+56 2 4846 7132,8650761,0,,,,7
Ramiro Regalado Rosas,ramiro4740361@wass.com,kyCvfZ97uIIFvcU,rarero936,+56 9 5933 1355,9811344,0,,,,4
Manuel Caraballo Amador,Manuelamador709@marmol.com,RFnaH4BII,manuel8562916,+56 9 8383 8475,7377171,0,,,,4
Sta. Nicolás Carrillo Haro,stnicaha525@wass.com,1Oiuzf9DXyC,sta.2553338,+56 2 1211 6449,3852385,10414,,,,6
Carlos Contreras Aguilera,carlos4847872@viajes.cl,9zlu4mFvw6UdSpJ,carlos484601,+56 2 9025 1571,3611405,,Diurno,,Part time,3
José Emilio Robledo Lucio,josé1349818@viajes.cl,2ProaYaPm61,Josélucio645,+56 9 6439 6438,7471685,,Nocturno,Banmédica,Full time,7
,sr.6552793@viajes.cl,CJHPFmPuNfg3V0gU,sr.1952111,+56 2 9367 8960,10867153,,Nocturno,Consalud,Part time,K
Magdalena Arenas Montero,magdalena4925484@marmol.com,xkyOus2LRXTBFt,magdalena1207527,,2307913,2386,,,,5
Daniel Amaya Nieto,daamni852@wass.com,zGaeqHZ4Q9,daniel3856968,,3628010,12263,,,,7
Ernesto Benavídez Perea,Ernestoperea269@outluc.com,FhIxyu9b,ernesto1146454,+56 9 5608 4178,5513431,7686,,,,6
Leticia Ávila Salas,Leticiasalas987@viajesanma.com,F4CfKO0st41RS8M,Leticiasalas649,+56 2 7713 4064,2146034,7180,,,,6
Silvia Valdés Quiroz,Silviaquiroz128@wass.com,0Pd6spB7mme,Silviaquiroz594,+56 2 1135 4752,2173668,8752,,,,6
Raquel Estévez Enríquez,Raquelenríquez467@tourket.com,o5aWSBcoTj4KZnh,raquel8446582,+56 9 6122 0460,7493691,7549,,,,1
Mariana Arenas Alanis,,cg9CLMqKj,maaral246,+56 9 2701 1509,24572254,9400,,,,0
Sta. Dorotea Olivo Lomeli,sta.3263862@edubus.cal,2prT8eS9OTZjBvxg,sta.3853808,+56 9 2645 7316,9639154,18671,,,,4
Tomás Zepeda Rivera,tomás4604467@viajes.cl,xkdJ16oMR,Tomásrivera964,+56 2 1724 5960,9367295,,Diurno,Fonasa,Part time,K
Sta. Manuela Luevano Galván,stmaluga287@viajes.cl,Zj84ASkkO7,stmaluga623,+56 9 1170 2618,,,Diurno,Banmédica,Part time,
Javier Griego Adame,javier6694244@viajes.cl,mFyM0jA915,javier3556455,+56 2 4389 6071,6115616,,Diurno,Colmena,Part time,K
Gloria Leyva de Anda,Gloriaanda368@viajes.cl,VSt96RYCSmw,gloria8499955,+56 2 2938 3686,9525921,,Diurno,Consalud,Full time,9
Teresa Gamez Irizarry,teresa812759@viajes.cl,qGo7t1pCNrYvG,teresa5239231,+56 9 4888 4449,-23747599,,Diurno,Colmena,Part time,2
Alejandra Carvajal Bernal,Alejandrabernal475@tourket.com,vRQoR0n0x1XX,Alejandrabernal768,+56 9 3160 8802,,243,,,,
Octavio Solorzano Vaca,ocsova971@outluc.com,5AUwiZlLB4,ocsova296,+56 2 5107 5044,7994121,8406,,,,2
Sr. Pedro Becerra Duarte,sr.7021455@tourket.com,uoiRLn0U887E4Y,srpebedu889,+56 2 2086 1017,6908408,4198,,,,7
Sra. Javier Martínez Bañuelos,sra.2991492@viajes.cl,SE78oTmK6vKReE6,Sra.bañuelos355,+56 2 8499 8213,4136107,,Nocturno,Colmena,Part time,7
Hernán Vargas Espino,,8YSmyaYlL4Lsh,hevaes510,+56 9 5307 2631,26256885,1724,,,,7
,sra.5568792@wass.com,iVtTP9UAx,srerloba734,+56 9 3545 4205,4105600,0,,,,2
Sra. Jesús Polanco Gallegos,Sra.gallegos143@outluc.com,KyfuofCWw5dTa8,Sra.gallegos279,+56 2 8527 2963,1013294,10280,,,,0
Jesús Fernández Matías,jesús6378237@viajesanma.com,hgdn1Dxp6EtC6sQ,jefema364,+56 2 5622 7283,8681897,12500,,,,3
Rosa Vela Cavazos,Rosacavazos603@viajesanma.com,IIiLYQKYMW7mO,Rosacavazos756,+56 2 9516 5651,4102110,-14406,,,,1
Beatriz Cadena Báez,beatriz5951421@viajes.cl,1rzEo1H3DwLU,,+56 2 2511 0153,13189503,,Diurno,,Full time,8
Sra. Ramón Quintero Rodríquez,Sra.rodríquez838@marmol.com,,srraquro351,+56 9 0359 8625,6516431,9768,,,,0
Luis Barraza Espinosa,lubaes429@outluc.com,f1SO98aEg,luis3888603,+56 2 2930 5355,,,,,,
Sra. Elvira Chavarría Bernal,sra.8371668@tourket.com,uQcnRDoI7z7g,srelchbe955,,2886163,,,,,K
Eloisa Medina Cadena,eloisa1412872@outluc.com,,,+56 9 2415 4016,24290739,17592,,,,6
César Razo Cornejo,césar273161@viajes.cl,V15IMtVpIzsU4,Césarcornejo217,+56 9 4099 5591,2892110,,Nocturno,Banmédica,Full time,1
Ignacio Alfaro Alonso,igalal276@marmol.com,GDUU9jE4,igalal873,+56 2 9467 5580,4068183,-8633,,,,3
Ricardo Caballero Candelaria,,5Zxa994b5Vq6,ricardo8581854,+56 9 1234 9191,10504755,13197,,,,K
Alejandro Terán Terán,altete631@marmol.com,Uj37LFP8JEs,alejandro5446833,+56 2 1908 6893,3169653,2622,,,,4
Carlota Melgar Avilés,cameav794@outluc.com,RO6r365m9mG7,carlota8606193,+56 9 1283 2711,8397795,5968,,,,7
Germán Gurule Pedroza,Germánpedroza116@outluc.com,ofzH2ZcgO9,gegupe287,+56 9 1574 8900,3801269,8478,,,,K
Manuela Ávila León,,WXCmh1mL,manuela2656647,+56 9 9371 1625,15710363,-26324,,,,6
Sta. Norma Estrada Abreu,stnoesab339@viajes.cl,IUIU02TcmbE0Rv8j,stnoesab476,+56 2 2284 5832,7779342,,Diurno,,Full time,9
,Reinamatos984@viajesanma.com,bZbVv8668Ttw31,Reinamatos498,+56 2 2180 3131,6795531,4676,,,,5
Ariadna Arteaga Lovato,ariadna8819568@outluc.com,e2uk2Jl043RBq,,+56 9 7956 3838,26355929,795,,,,0
Sr. Elena Arriaga Escobedo,sr.7241445@wass.com,B7ydw7G8v3,sr.2820478,,-14064517,14596,,,,6
Emilio Mayorga Meza,emilio7599770@viajes.cl,6CQQsTeGbTiTih,emilio9727598,+56 2 0418 0534,3159325,,Diurno,Colmena,Full time,5
Sra. Ángela Lerma Alicea,,QqCVPVxmwbyc2a,sránleal617,+56 2 3441 2100,-23197114,26726,,,,9
Isabela Lerma Barrera,Isabelabarrera904@viajes.cl,SjDeSF28mhfjsCQg,isabela9270969,+56 9 2267 8228,5541032,,Nocturno,Consalud,Full time,1
Sta. Horacio Núñez Ortiz,sthonúor131@outluc.com,C3ACXrfkN7MLP,sthonúor317,+56 2 8429 4529,-1051249,0,,,,2
,cotoqu219@viajesanma.com,b3y47f7VORX8m,cotoqu134,+56 9 5700 8469,24023150,,,,,6
Sra. Sofia Correa Gurule,srsocogu762@viajes.cl,faVwWdKBodR9cHL,,+56 9 0555 0899,11989599,,Nocturno,Más vida,Full time,5
Jerónimo Arreola Marroquín,jearma770@tourket.com,XaNlta2w,,+56 9 6907 3040,-15032279,0,,,,0
,,tmsqmLP7OUK,,+56 2 3287 5759,,5712,,,,
Jacobo Delao Ureña,jadeur414@marmol.com,b0ipQH4izmWh9NsY,jacobo4692449,+56 9 7210 6604,8529108,4518,,,,4
María Cristina Valladares Ortega,maría8269925@viajes.cl,OHuQOxDNgeIVg5YH,macrvaor822,+56 2 9841 2064,6627879,,Nocturno,Más vida,Full time,4
